252,	0.921955,	90.62,	90.62,	10.410906
253,	1.366534,	90.62,	81.25,	6.517592
254,	1.257096,	84.38,	90.62,	8.104815
255,	0.358129,	100.00,	93.75,	10.987720
256,	0.462794,	96.88,	84.38,	11.115445
257,	0.488546,	100.00,	84.38,	11.318363
258,	0.502543,	100.00,	90.62,	12.743510
259,	0.231679,	96.88,	100.00,	11.668478
260,	0.639017,	100.00,	84.38,	12.928507
261,	0.360442,	100.00,	90.62,	13.220379
262,	1.215583,	90.62,	59.38,	14.880094
263,	0.783808,	100.00,	84.38,	16.339981
264,	0.568410,	96.88,	84.38,	11.668543
265,	0.919829,	100.00,	81.25,	14.734215
266,	0.283139,	100.00,	93.75,	16.904942
267,	0.393598,	100.00,	90.62,	15.052943
268,	0.247066,	100.00,	93.75,	10.553583
269,	0.109952,	100.00,	100.00,	11.012466
270,	0.304774,	100.00,	90.62,	11.992514
271,	0.232398,	100.00,	93.75,	11.837831
272,	0.142430,	100.00,	96.88,	11.833858
273,	0.704909,	100.00,	93.75,	11.800888
274,	0.527547,	100.00,	84.38,	12.760807
275,	0.195568,	100.00,	96.88,	12.315645
276,	0.372809,	100.00,	90.62,	12.299172
277,	0.284126,	100.00,	93.75,	11.717995
278,	0.670708,	100.00,	75.00,	14.611856
279,	0.147391,	100.00,	96.88,	15.323402
280,	0.414516,	96.88,	90.62,	13.552454
281,	0.598017,	100.00,	90.62,	10.984192
282,	0.452681,	96.88,	90.62,	11.477568
283,	0.620220,	100.00,	81.25,	10.904892
284,	0.293759,	100.00,	90.62,	10.867568
285,	1.042817,	96.88,	81.25,	11.804561
286,	0.182492,	100.00,	96.88,	12.816256
287,	0.281009,	100.00,	93.75,	11.480524
288,	0.339214,	100.00,	93.75,	11.771091
289,	0.470205,	100.00,	90.62,	12.039007
290,	0.662835,	96.88,	71.88,	13.140518
291,	0.231549,	100.00,	96.88,	12.840842
292,	0.594325,	100.00,	90.62,	11.281285
293,	0.409652,	100.00,	93.75,	9.628169
294,	0.506108,	96.88,	84.38,	11.087629
295,	0.290764,	100.00,	90.62,	11.348356
296,	0.501671,	100.00,	90.62,	10.603302
297,	0.722127,	87.50,	84.38,	12.793413
298,	0.194987,	100.00,	90.62,	13.206224
299,	0.758939,	96.88,	84.38,	10.867184
300,	0.629956,	100.00,	84.38,	10.469879
301,	1.207387,	87.50,	84.38,	9.759966
302,	0.579467,	96.88,	87.50,	10.291327
303,	0.388410,	100.00,	90.62,	10.932760
304,	0.858021,	93.75,	75.00,	9.215101
305,	0.501882,	100.00,	90.62,	10.123029
306,	0.240630,	100.00,	96.88,	11.405372
307,	0.103055,	100.00,	100.00,	11.075389
308,	0.811209,	96.88,	84.38,	12.901192
309,	0.871480,	96.88,	78.12,	12.662231
310,	0.326116,	96.88,	93.75,	12.202946
311,	0.264715,	100.00,	90.62,	10.926264
312,	1.131147,	81.25,	78.12,	15.709404
313,	1.266548,	78.12,	75.00,	16.505850
314,	2.408191,	81.25,	65.62,	12.309041
315,	1.659165,	84.38,	84.38,	11.567600
316,	0.810374,	90.62,	90.62,	11.929689
317,	0.660683,	93.75,	84.38,	12.440956
318,	0.421573,	93.75,	93.75,	12.752626
319,	0.782547,	90.62,	75.00,	14.437514
320,	0.660569,	96.88,	84.38,	13.045341
321,	0.699155,	93.75,	87.50,	12.320110
322,	0.491976,	100.00,	87.50,	12.493898
323,	0.082622,	100.00,	100.00,	12.040185
324,	0.302383,	100.00,	90.62,	10.797020
325,	0.348357,	100.00,	93.75,	12.430499
326,	0.777679,	100.00,	84.38,	11.935319
327,	0.583251,	100.00,	90.62,	13.346190
328,	0.166644,	100.00,	96.88,	13.612714
329,	0.266098,	100.00,	90.62,	14.873708
330,	0.337601,	100.00,	90.62,	13.202250
331,	0.254280,	100.00,	93.75,	16.106056
332,	0.106109,	100.00,	100.00,	16.296665
333,	0.397287,	100.00,	90.62,	14.789068
334,	0.684998,	96.88,	78.12,	13.932301
335,	0.428859,	100.00,	93.75,	10.513521
336,	0.196151,	100.00,	93.75,	12.164036
337,	0.512712,	96.88,	90.62,	14.707078
338,	0.386695,	100.00,	87.50,	14.014679
339,	0.266845,	100.00,	90.62,	16.072685
340,	0.169781,	100.00,	93.75,	15.285657
341,	0.417784,	96.88,	93.75,	16.541172
342,	0.134825,	100.00,	96.88,	16.808205
343,	0.303644,	96.88,	93.75,	15.483019
344,	0.403088,	96.88,	90.62,	12.467169
345,	1.524479,	62.50,	71.88,	12.446154
346,	1.153482,	96.88,	78.12,	13.870442
347,	0.565888,	93.75,	84.38,	13.076353
348,	0.261826,	100.00,	93.75,	12.870095
