295,	1.09,	53.12,	1.20,	0.24
296,	0.80,	56.25,	1.03,	0.09
297,	0.65,	65.62,	1.10,	0.22
298,	0.69,	62.50,	1.13,	0.44
299,	0.66,	62.50,	1.13,	0.10
300,	0.63,	59.38,	1.08,	0.18
301,	0.73,	62.50,	1.03,	0.07
302,	0.78,	56.25,	1.05,	0.14
303,	0.81,	50.00,	0.95,	0.22
304,	0.65,	62.50,	1.03,	0.22
305,	0.66,	68.75,	1.06,	0.12
306,	0.73,	56.25,	1.07,	0.28
307,	0.58,	65.62,	0.81,	0.14
308,	0.78,	56.25,	1.19,	0.08
309,	0.59,	65.62,	1.02,	0.36
310,	0.93,	59.38,	1.12,	0.09
311,	0.73,	65.62,	1.14,	0.13
312,	0.81,	53.12,	1.12,	0.10
313,	0.74,	59.38,	1.08,	0.44
314,	0.93,	50.00,	1.36,	0.07
315,	0.60,	65.62,	1.25,	0.32
316,	0.66,	71.88,	1.09,	0.27
317,	0.70,	53.12,	0.94,	0.15
318,	0.69,	62.50,	1.03,	0.17
319,	0.53,	78.12,	1.09,	0.19
320,	0.79,	59.38,	1.00,	0.17
321,	0.74,	56.25,	0.94,	0.21
322,	0.71,	59.38,	1.14,	0.15
323,	0.76,	56.25,	1.14,	0.26
324,	0.58,	62.50,	1.15,	0.21
325,	0.73,	65.62,	1.04,	0.13
326,	1.02,	46.88,	1.22,	0.11
327,	0.84,	59.38,	1.46,	0.12
328,	0.71,	56.25,	1.39,	0.08
329,	0.89,	46.88,	1.35,	0.05
330,	0.75,	53.12,	1.31,	0.14
331,	0.90,	53.12,	1.10,	0.45
332,	0.63,	59.38,	1.24,	0.12
333,	0.82,	50.00,	1.03,	0.08
334,	0.61,	71.88,	1.09,	0.29
335,	0.61,	62.50,	1.08,	0.17
336,	0.63,	59.38,	1.17,	0.15
337,	0.61,	56.25,	0.86,	0.17
338,	0.85,	50.00,	0.89,	0.34
339,	0.80,	56.25,	1.08,	0.15
340,	0.79,	53.12,	1.24,	0.11
341,	0.61,	68.75,	1.14,	0.23
342,	0.68,	62.50,	0.87,	0.19
343,	0.73,	59.38,	0.92,	0.12
344,	0.78,	62.50,	0.98,	0.13
345,	0.75,	65.62,	0.81,	0.18
346,	0.79,	50.00,	0.77,	0.09
347,	0.79,	50.00,	1.01,	0.18
348,	0.59,	62.50,	1.01,	0.04
349,	0.65,	56.25,	0.84,	0.27
350,	0.72,	53.12,	0.95,	0.09
351,	0.85,	43.75,	0.85,	0.15
352,	0.98,	40.62,	0.88,	0.10
353,	0.75,	59.38,	0.77,	0.33
354,	0.84,	50.00,	0.94,	0.04
355,	0.94,	50.00,	0.93,	0.06
356,	0.82,	62.50,	0.89,	0.07
357,	0.88,	53.12,	0.97,	0.09
358,	0.75,	53.12,	0.94,	0.07
359,	0.75,	62.50,	0.91,	0.10
360,	0.78,	53.12,	0.96,	0.19
361,	0.76,	62.50,	1.06,	0.13
362,	0.63,	59.38,	1.11,	0.18
363,	0.70,	56.25,	0.98,	0.04
364,	0.78,	59.38,	1.07,	0.13
365,	0.75,	56.25,	1.15,	0.10
366,	0.68,	46.88,	1.03,	0.16
367,	0.60,	68.75,	0.93,	0.01
368,	0.73,	59.38,	0.96,	0.10
369,	0.75,	56.25,	0.96,	0.03
370,	0.79,	62.50,	1.03,	0.05
371,	0.63,	62.50,	1.12,	0.08
372,	0.93,	59.38,	0.86,	0.08
373,	0.56,	68.75,	1.00,	0.09
374,	0.67,	65.62,	0.98,	0.30
375,	0.73,	59.38,	1.05,	0.18
376,	0.59,	71.88,	0.95,	0.17
377,	0.81,	65.62,	0.78,	0.08
378,	0.61,	65.62,	0.90,	0.11
379,	0.63,	68.75,	0.75,	0.05
380,	0.71,	56.25,	0.70,	0.24
381,	0.72,	59.38,	0.83,	0.03
382,	0.70,	56.25,	1.06,	0.08
383,	0.68,	62.50,	0.90,	0.11
384,	0.59,	71.88,	0.86,	0.32
385,	1.03,	46.88,	1.18,	0.09
386,	0.64,	75.00,	0.93,	0.10
387,	0.64,	68.75,	0.94,	0.16
388,	0.79,	50.00,	1.09,	0.11
389,	0.56,	68.75,	1.19,	0.04
390,	0.84,	56.25,	0.94,	0.05
391,	0.79,	62.50,	1.00,	0.06
392,	0.69,	62.50,	0.82,	0.12
393,	0.87,	53.12,	0.98,	0.09
394,	0.82,	56.25,	1.07,	0.23
395,	0.68,	53.12,	1.09,	0.32
396,	0.64,	62.50,	1.30,	0.18
397,	0.70,	62.50,	0.89,	0.14
398,	0.77,	50.00,	1.04,	0.12
399,	0.67,	59.38,	0.86,	0.12
400,	0.67,	68.75,	0.78,	0.05
401,	0.79,	53.12,	0.73,	0.26
402,	0.71,	68.75,	0.92,	0.12
403,	0.77,	46.88,	0.74,	0.14
404,	0.88,	53.12,	0.95,	0.05
405,	0.67,	65.62,	0.81,	0.05
406,	0.70,	56.25,	1.02,	0.10
407,	0.83,	46.88,	0.97,	0.20
408,	0.58,	71.88,	0.60,	0.09
409,	0.72,	56.25,	0.74,	0.08
410,	0.82,	56.25,	0.87,	0.06
411,	0.76,	46.88,	1.00,	0.09
412,	0.74,	56.25,	1.04,	0.07
413,	0.75,	62.50,	1.15,	0.09
414,	0.67,	68.75,	1.07,	0.01
415,	0.88,	53.12,	0.93,	0.16
416,	0.73,	59.38,	0.84,	0.06
417,	0.73,	62.50,	1.09,	0.06
418,	0.71,	65.62,	0.93,	0.10
419,	0.82,	46.88,	1.08,	0.06
420,	0.68,	62.50,	0.99,	0.06
421,	0.58,	68.75,	0.93,	0.05
422,	0.74,	56.25,	0.76,	0.05
423,	0.69,	65.62,	0.88,	0.08
