371,	0.650279,	62.50,	1.073529
372,	0.900384,	37.50,	0.960507
373,	0.667092,	59.38,	0.967167
374,	0.900789,	40.62,	0.714495
375,	0.821845,	46.88,	1.129549
376,	0.824924,	53.12,	1.378516
377,	0.897162,	43.75,	1.071663
378,	0.753332,	50.00,	1.044920
379,	0.699495,	53.12,	1.286606
380,	0.726479,	65.62,	1.083832
381,	0.709499,	68.75,	1.025362
382,	0.640942,	59.38,	1.085840
383,	0.822764,	46.88,	1.308012
384,	0.635335,	62.50,	1.208436
385,	0.894693,	40.62,	1.283730
386,	0.698613,	65.62,	1.190242
387,	0.675143,	56.25,	1.200721
388,	0.677033,	65.62,	1.227019
389,	0.724660,	62.50,	1.066112
390,	0.743780,	59.38,	1.072744
391,	0.819012,	34.38,	1.106462
392,	0.582253,	71.88,	1.492909
393,	0.783215,	46.88,	0.979498
394,	0.740271,	53.12,	1.130556
395,	0.804371,	56.25,	1.140517
396,	0.740709,	56.25,	0.980558
397,	0.717276,	53.12,	0.820237
398,	0.732348,	53.12,	1.003492
399,	0.751700,	50.00,	1.121735
400,	0.696384,	53.12,	1.367144
401,	0.692516,	65.62,	1.118386
402,	0.823033,	50.00,	1.153858
403,	0.862678,	37.50,	1.312790
404,	0.711653,	50.00,	0.949505
405,	0.836542,	59.38,	1.281359
406,	0.704125,	59.38,	1.236039
407,	0.678376,	53.12,	1.021247
408,	0.694295,	56.25,	0.901681
409,	0.885118,	40.62,	1.175206
410,	0.743156,	46.88,	1.092732
411,	0.740665,	46.88,	1.273548
412,	0.648867,	59.38,	1.056118
413,	0.910167,	46.88,	0.962161
414,	0.662307,	65.62,	1.068622
415,	0.683510,	56.25,	1.208234
416,	0.774568,	53.12,	0.975530
417,	0.774591,	53.12,	1.369868
418,	0.638668,	56.25,	0.992535
419,	0.785787,	46.88,	0.914868
420,	0.613504,	62.50,	0.766549
421,	0.769678,	50.00,	1.120120
422,	0.617389,	68.75,	1.013781
423,	0.775445,	43.75,	1.174485
424,	0.888987,	62.50,	1.089250
425,	0.830681,	43.75,	1.204010
426,	0.787261,	46.88,	1.057931
427,	0.929683,	46.88,	1.175237
428,	0.874209,	43.75,	0.882932
429,	0.764549,	46.88,	1.022929
430,	0.864434,	40.62,	1.214717
431,	0.818790,	53.12,	0.948385
432,	0.910794,	31.25,	0.962660
433,	0.720851,	50.00,	1.025575
434,	0.709626,	59.38,	1.095143
435,	0.822303,	56.25,	1.003694
436,	0.720615,	62.50,	1.014037
437,	0.634981,	68.75,	1.148608
438,	0.797620,	40.62,	1.037943
439,	0.831880,	62.50,	0.682306
440,	0.938043,	40.62,	0.990317
441,	0.681675,	56.25,	1.083876
442,	0.624582,	65.62,	1.114200
443,	0.832013,	46.88,	1.244806
444,	0.801561,	53.12,	1.073792
445,	0.799168,	59.38,	1.093599
446,	0.812889,	53.12,	1.114468
447,	0.802725,	59.38,	1.295329
448,	0.897781,	43.75,	1.118530
449,	0.831658,	46.88,	0.891296
450,	0.776415,	46.88,	1.366326
451,	0.855123,	43.75,	1.073009
452,	0.707705,	62.50,	0.999955
453,	0.786256,	46.88,	0.996806
454,	0.609224,	68.75,	1.004366
455,	0.773563,	53.12,	1.193215
456,	0.857437,	43.75,	1.276268
457,	0.735611,	59.38,	1.055834
458,	0.502410,	84.38,	1.246218
459,	0.824185,	43.75,	1.162796
460,	0.842498,	59.38,	0.977363
461,	0.888374,	37.50,	0.769279
462,	0.839377,	46.88,	1.152240
463,	0.598443,	62.50,	1.045371
464,	0.726175,	56.25,	0.934570
465,	0.730577,	53.12,	1.168667
466,	0.820041,	43.75,	0.831186
467,	0.705178,	46.88,	1.041626
468,	0.958405,	46.88,	1.158585
469,	0.672081,	56.25,	1.056121
470,	0.781946,	56.25,	1.193023
471,	0.746757,	46.88,	1.133001
472,	0.710082,	59.38,	1.028681
473,	0.817111,	43.75,	1.092487
474,	0.623181,	68.75,	1.048963
475,	0.741339,	50.00,	0.824161
476,	0.586016,	71.88,	0.967913
477,	0.771556,	43.75,	0.926686
478,	0.562908,	78.12,	1.124755
479,	0.657343,	62.50,	1.244868
480,	0.667978,	59.38,	1.153198
481,	0.702914,	65.62,	0.956525
482,	0.756455,	56.25,	1.038248
483,	0.773682,	50.00,	0.883865
484,	0.630215,	59.38,	1.089239
485,	0.768414,	65.62,	1.087486
486,	0.721561,	53.12,	0.979052
487,	0.796145,	37.50,	0.821372
488,	0.722024,	62.50,	1.371084
489,	0.920343,	50.00,	1.068767
490,	0.873804,	46.88,	1.348307
491,	0.763867,	56.25,	1.096681
492,	0.925545,	59.38,	0.990539
493,	0.695443,	56.25,	1.016500
494,	0.755610,	50.00,	1.065566
495,	0.742879,	50.00,	1.080045
496,	0.649806,	75.00,	1.325756
497,	0.683639,	59.38,	1.093845
498,	0.571037,	65.62,	1.050563
499,	0.808434,	43.75,	1.171733
500,	0.866053,	40.62,	0.882342
501,	0.717779,	65.62,	1.049556
502,	0.832166,	53.12,	1.036736
503,	0.854693,	43.75,	0.909084
504,	0.653136,	62.50,	1.078678
505,	0.709636,	56.25,	1.000933
506,	0.764304,	53.12,	0.941047
507,	0.746935,	59.38,	1.199740
508,	0.709247,	56.25,	1.127988
509,	0.585454,	62.50,	1.041784
510,	0.776295,	53.12,	1.148445
